nomeEntidade,anoCadastro,anoExercicio,dataEmpenho,licitacao,numeroEmpenho,idElemento,descricaoOrgao,historicoEmpenho,tipoEmpenho,mascaraElemento,descricaoElemento,credor,valorEmpenho,valorLiquidadoEmpenho,valorPagoEmpenho,saldoAPagar,categoriaEmpenho,numeroControleProcesso,modalidadeAplicacao,idRecurso,descricaoRecurso,tipoRecurso,finalidade,tipoPoderOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,descricaoPrograma,idProjetoAtividade,"descricaoProjetoAtividade","descricaoAplicacaoRecurso",grupoElemento,"descricaoDetalhamentoElemento",valorEmpenhado,ValorAnuladoEmpenho,valorPagoRestosEmpenho,"valorRestosAPagarNaoProcessados","valorRestosAPagarProcessados","valorRestosAPagarCancelados",saldoALiquidar,saldoAPagarLiquidado,contrato,anulacoes,itens,liquidacoes,pagamentos,dotacaoOrcamentaria,convenio,documentosFiscais,parcelas,documentosRelacionados
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",43,10722133,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Apoio financeiro ao projeto cultural  “Os caminhos: Do Continente Africano ao Brasil” contemplado no Edital 001/2024/FCC. Cfe. Termo de Execução Cultural nº 38, de 03/12/2024.",Ordinário,33903606000000,"Serviços Técnicos Profissionais","credor_c80c065c-c057-4ccb-af51-3131f82c8c54.csv",16500,16500.0,16500.0,0.0,CONVENIO," ","Aplicações Diretas",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Física",16500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_6e634fde-06db-4829-8b43-980f4e525be0.csv","pagamentos_36c0448a-7635-407a-8dd7-979d8ab311d6.csv","dotacaoOrcamentaria_1f6f622c-3ce2-4fe6-85ba-c8af81ca11eb.csv","convenio_66b58e90-75ce-4d9b-801a-b9b5865d9cb0.csv","documentosFiscais_c8253d83-831f-454d-82f6-53ffff78833c.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",50,10721711,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Concessão de prêmio financeiro ao contemplado no Edital 002/2024/FCC. Cfe. Termo de Execução Cultural nº 46, de 03/12/2024.",Ordinário,33604199000000,"Outras Contribuições","credor_0e21b4e4-812a-42af-a4b0-d07ec508057b.csv",35500,35500.0,35500.0,0.0,CONVENIO," ","Transferências a Instituições Privadas com Fins Lucrativos",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES",Contribuições,35500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_2392b885-47c1-4776-9c79-187672ae6c54.csv","pagamentos_f714bbf8-23b8-47e5-b7cf-7837fb820d6b.csv","dotacaoOrcamentaria_b39b1733-5335-430e-9bcd-212bac024546.csv","convenio_042853a3-7e2e-494a-9ab3-099330c0829b.csv","documentosFiscais_878fa976-c539-4181-90b5-368fcf6cf330.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",55,10722133,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Concessão de prêmio financeiro ao contemplado no Edital 002/2024/FCC. Cfe. Termo de Execução Cultural nº 43, de 03/12/2024.",Ordinário,33903606000000,"Serviços Técnicos Profissionais","credor_cabee2b8-0df8-4276-ab59-5c70b5237335.csv",35500,35500.0,35500.0,0.0,CONVENIO," ","Aplicações Diretas",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Física",35500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_ba0bfeb2-ff86-4144-9ed5-657fcfb32edc.csv","pagamentos_add6c8f5-1450-46f6-9ade-6a898e92b79f.csv","dotacaoOrcamentaria_1a8190a3-aff3-4990-baab-289ac91981d6.csv","convenio_6bfbce2f-44f4-4c65-80ae-54d03c064f18.csv","documentosFiscais_8420d279-08af-4f47-a85e-f014d68b1333.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",52,10721711,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Concessão de prêmio financeiro ao contemplado no Edital 002/2024/FCC. Cfe. Termo de Execução Cultural nº 48, de 03/12/2024.",Ordinário,33604199000000,"Outras Contribuições","credor_33365711-c813-4b97-a442-62e21ee176b5.csv",35500,35500.0,35500.0,0.0,CONVENIO," ","Transferências a Instituições Privadas com Fins Lucrativos",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES",Contribuições,35500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_467ce30e-9f0a-4c44-94d0-0ab4ebb7fc2f.csv","pagamentos_292f0ee2-9959-4202-991e-540b035d2947.csv","dotacaoOrcamentaria_23583f77-c328-4a48-9895-a25c52a8ef03.csv","convenio_1869cd72-a6d2-45ba-aff0-b4ac03c2055e.csv","documentosFiscais_ef868ef5-3be4-4c23-b0c6-dcd8bf320784.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",56,10722133,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Concessão de prêmio financeiro ao contemplado no Edital 002/2024/FCC. Cfe. Termo de Execução Cultural nº 49, de 03/12/2024.",Ordinário,33903606000000,"Serviços Técnicos Profissionais","credor_1aa8b0b2-4427-4e16-ade6-9c968a6648ee.csv",35500,35500.0,35500.0,0.0,CONVENIO," ","Aplicações Diretas",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Física",35500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_e517e635-c3af-4d40-abf6-ee036b7a4375.csv","pagamentos_ec2f575f-0b57-425b-9d0f-46357366d80c.csv","dotacaoOrcamentaria_dce8b996-5658-453b-870d-7256ebae9e11.csv","convenio_f0228c89-83e8-49a6-8e46-5b7a9d4dea16.csv","documentosFiscais_242d7db2-7179-4edc-9287-38bc2e3b3270.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",40,10722133,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Apoio financeiro ao projeto cultural  “A Cultura Afro-brasileira e sua Religiosidade em Criciúma” contemplado no Edital 001/2024/FCC. Cfe. Termo de Execução Cultural nº 35, de 03/12/2024.",Ordinário,33903606000000,"Serviços Técnicos Profissionais","credor_0e43843e-04f6-43b9-9c73-834558d8cba7.csv",16500,16500.0,16500.0,0.0,CONVENIO," ","Aplicações Diretas",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Física",16500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_4d9605fa-3cea-43cc-8034-926c9bcbebcf.csv","pagamentos_c72227e2-22df-4589-b0d9-e20a471b52d8.csv","dotacaoOrcamentaria_33498847-2910-47cd-9abc-5abb147007d2.csv","convenio_52a6a6d9-ea2b-450d-8622-c4cd6d7c0471.csv","documentosFiscais_69f4e31b-a7c8-4abc-bf5b-bd2e807b0ecf.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",32,10722133,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Apoio financeiro ao projeto cultural “A Dança de Salão e a Qualidade de Vida da Pessoa Idosa do Século XXI” contemplado no Edital 001/2024/FCC. Cfe. Termo de Execução Cultural nº 27, de 03/12/2024.",Ordinário,33903606000000,"Serviços Técnicos Profissionais","credor_a40541e6-45bb-4cd3-a764-4e976b3dc3bb.csv",16500,16500.0,16500.0,0.0,CONVENIO," ","Aplicações Diretas",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Física",16500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_7db0e49e-bf88-430a-b501-04f95b687a9f.csv","pagamentos_e321ce9c-c9f4-45fa-a248-cac3a50db4cf.csv","dotacaoOrcamentaria_dd5d72eb-dffd-4269-a336-ce4f0a5b5f33.csv","convenio_cb06f56f-27af-491e-b676-f454cc4f63c7.csv","documentosFiscais_f68e545f-50a9-4392-b234-0a14504ee930.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",44,10722133,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Apoio financeiro ao projeto cultural  “Inclusão em Cena” contemplado no Edital 001/2024/FCC. Cfe. Termo de Execução Cultural nº 06, de 03/12/2024.",Ordinário,33903606000000,"Serviços Técnicos Profissionais","credor_a41a757b-b35b-448e-8ff2-0e7a78bd6716.csv",30000,30000.0,30000.0,0.0,CONVENIO," ","Aplicações Diretas",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Física",30000.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_622cd0d6-dae3-42d0-b863-6896c86260f5.csv","pagamentos_d0efab1a-6da6-42e7-b395-68612dbe44a4.csv","dotacaoOrcamentaria_e083f154-c1d5-4d25-b66d-4664dbf55bff.csv","convenio_4ecf2052-c783-4c41-8b07-9ef4a31ad653.csv","documentosFiscais_ab91a2da-3dd9-4266-889b-f7fa07cc075c.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",48,10721711,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Concessão de prêmio financeiro ao contemplado no Edital 002/2024/FCC. Cfe. Termo de Execução Cultural nº 42, de 03/12/2024.",Ordinário,33604199000000,"Outras Contribuições","credor_ddf6e211-991c-4139-a682-94950671b521.csv",35500,35500.0,35500.0,0.0,CONVENIO," ","Transferências a Instituições Privadas com Fins Lucrativos",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES",Contribuições,35500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_9631fca3-d465-4bc1-bd94-eab86f3f4063.csv","pagamentos_aa31420e-fb73-446d-a52e-9b0faaf25a16.csv","dotacaoOrcamentaria_843216b6-8f6b-4033-946d-55febec8002f.csv","convenio_fc4c9a66-13e8-4d1d-886e-ca2606e2f278.csv","documentosFiscais_4adf74d0-32d9-4ce9-90ad-412aefb28d3e.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",45,10722133,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Apoio financeiro ao projeto cultural  “Esquema Didático para Aulas de Arte Rítmica” contemplado no Edital 001/2024/FCC. Cfe. Termo de Execução Cultural nº 39, de 03/12/2024.",Ordinário,33903606000000,"Serviços Técnicos Profissionais","credor_b1230543-a2f8-40de-af94-980b0e1061e2.csv",16500,16500.0,16500.0,0.0,CONVENIO," ","Aplicações Diretas",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Física",16500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_57556664-2ea7-4c55-a7a1-3c078c545cb5.csv","pagamentos_4908f839-f38c-496b-8f06-475daccc33d4.csv","dotacaoOrcamentaria_eeb0e2be-8bdc-4aad-8329-d5d0a6cb4a7c.csv","convenio_a5d634cf-70df-41c3-b105-23f8bee25088.csv","documentosFiscais_7f2307c9-f46d-42b8-bb08-793e66e58106.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",36,10722133,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Apoio financeiro ao projeto cultural  “Sonhos de Papel: Contação de Histórias Para Dormir na Nossa Casa” contemplado no Edital 001/2024/FCC. Cfe. Termo de Execução Cultural nº 31, de 03/12/2024.",Ordinário,33903606000000,"Serviços Técnicos Profissionais","credor_e5bb10a3-4fcc-47ed-96f4-0570aedd8949.csv",16500,16500.0,16500.0,0.0,CONVENIO," ","Aplicações Diretas",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Física",16500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_52e258aa-7fde-4e0e-92b9-bb977ef44325.csv","pagamentos_a7c3f694-f78e-4588-a65a-f2af75729b1b.csv","dotacaoOrcamentaria_1a3aa130-53c4-4000-8d16-6fbddfd87504.csv","convenio_371e6064-4aaa-4662-98a3-a74c5c31bc96.csv","documentosFiscais_e135747d-60e2-4b6a-93de-1db39aca060b.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",49,10721711,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Concessão de prêmio financeiro ao contemplado no Edital 002/2024/FCC. Cfe. Termo de Execução Cultural nº 44, de 03/12/2024.",Ordinário,33604199000000,"Outras Contribuições","credor_e57af14e-3833-4fde-abcb-1efb0afa648b.csv",35500,35500.0,35500.0,0.0,CONVENIO," ","Transferências a Instituições Privadas com Fins Lucrativos",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES",Contribuições,35500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_9c54ed8c-eecf-4e11-a335-5b8f0921c554.csv","pagamentos_020ec14f-ae5c-4df8-8db8-6c0e203e0884.csv","dotacaoOrcamentaria_cf7680cf-3e56-46db-921f-07d6624a1acc.csv","convenio_0b509f48-c1fe-4a5a-92d2-4da28616d602.csv","documentosFiscais_b5678fe5-2266-4abe-a20d-4366366c8fe9.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",38,10722133,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Apoio financeiro ao projeto cultural A Lua e a Lenda” contemplado no Edital 001/2024/FCC. Cfe. Termo de Execução Cultural nº 33, de 03/12/2024.",Ordinário,33903606000000,"Serviços Técnicos Profissionais","credor_00c64722-6f7e-47da-9485-752bddbe8598.csv",16500,16500.0,16500.0,0.0,CONVENIO," ","Aplicações Diretas",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Física",16500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_073cbe57-46a1-44b9-bf8c-1669f4203856.csv","pagamentos_4c79259a-f0c4-4c97-a052-3ba6c0e72ee7.csv","dotacaoOrcamentaria_b6e68210-cd54-48ff-b24b-ccddb166c720.csv","convenio_30590301-ffbb-4ea4-b6e3-b79aa6e31ca2.csv","documentosFiscais_06e32e5c-1e18-46e0-9fc6-27e3d3c1c570.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",21,10722133,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Apoio financeiro ao projeto cultural “Somos Todos Vintage” contemplado no Edital 001/2024/FCC. Cfe. Termo de Execução Cultural nº 16, de 03/12/2024.",Ordinário,33903606000000,"Serviços Técnicos Profissionais","credor_3fe360c0-0c30-4384-8f84-35b81be3b8b1.csv",30000,30000.0,30000.0,0.0,CONVENIO," ","Aplicações Diretas",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Física",30000.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_d68322b2-3f80-4896-b0cd-ebb946fbe2df.csv","pagamentos_9214fae3-9eb1-4274-8b93-cdd07cf7c701.csv","dotacaoOrcamentaria_45cf418e-4790-4d14-a015-fb76ba847559.csv","convenio_42eeb1ab-49e6-4f22-a3fe-f8d6bf6026ba.csv","documentosFiscais_70073581-30ce-4493-9046-a2e772e645e8.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",7,10721704,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Apoio financeiro ao projeto cultural Mostra de Repertório – 15 Anos com Grupo Cirandela, contemplado no Edital 001/2024/FCC. Cfe. Termo de Execução Cultural nº 01, de 03/12/2024.",Ordinário,33504399000000,"Outras Subvenções Sociais","credor_f297fbfd-a142-4502-904b-f477d95f5137.csv",50000,50000.0,50000.0,0.0,CONVENIO," ","Transferências a Instituições Privadas sem Fins Lucrativos",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Subvenções Sociais",50000.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_a72b3289-5f26-47c2-b326-d5df26f6955b.csv","pagamentos_e7c7d199-e648-4b89-aa43-344cf266b95b.csv","dotacaoOrcamentaria_7abca3b3-91c4-4dcb-9104-78c7730fa88a.csv","convenio_6756206a-8392-4848-9ecc-cff137047c14.csv","documentosFiscais_da0a2400-1d97-405a-a92f-771428d697fe.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",26,10722133,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Apoio financeiro ao projeto cultural “Método Uantpi” contemplado no Edital 001/2024/FCC. Cfe. Termo de Execução Cultural nº 21, de 03/12/2024.",Ordinário,33903606000000,"Serviços Técnicos Profissionais","credor_e5ff0639-73b8-4d40-b40d-50bb82b3a1ea.csv",30000,30000.0,30000.0,0.0,CONVENIO," ","Aplicações Diretas",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Física",30000.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_239dbf0c-2f0e-4614-a3ea-516fed328a5d.csv","pagamentos_3b667ce7-738d-46a4-92e2-f61e11133952.csv","dotacaoOrcamentaria_a3892e3d-1481-41bb-bc97-40ccac3842a1.csv","convenio_1d7d5737-f1a5-4767-9f85-cc8e7faa67b2.csv","documentosFiscais_fe6845e3-07c7-4d00-8fc1-496e89632680.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",30,10722133,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Apoio financeiro ao projeto cultural  “Roda de Saberes” contemplado no Edital 001/2024/FCC. Cfe. Termo de Execução Cultural nº 25, de 03/12/2024.",Ordinário,33903606000000,"Serviços Técnicos Profissionais","credor_442efd19-c5a3-4790-9323-cf6463b552e9.csv",16500,16500.0,16500.0,0.0,CONVENIO," ","Aplicações Diretas",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Física",16500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_1c45822b-5870-4cc6-886e-388845187ae6.csv","pagamentos_e99bca88-3175-4343-ad12-86b09d0d005f.csv","dotacaoOrcamentaria_ea4ce697-0315-45ef-8173-72313577b030.csv","convenio_5e3ffb43-e61f-49dd-a794-cb9f585d6763.csv","documentosFiscais_55e52583-3435-4cec-ae0c-aed540c19f45.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",46,10722133,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Apoio financeiro ao projeto cultural  “Escrevivência” contemplado no Edital 001/2024/FCC. Cfe. Termo de Execução Cultural nº 40, de 03/12/2024.",Ordinário,33903606000000,"Serviços Técnicos Profissionais","credor_a449edba-7c08-4d02-905c-de8f79bffab1.csv",16500,16500.0,16500.0,0.0,CONVENIO," ","Aplicações Diretas",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Física",16500.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_9f3959e8-1f78-4815-9468-4cf18d3cb6b3.csv","pagamentos_69892121-c8a7-4e05-8334-af8f1f071f10.csv","dotacaoOrcamentaria_f67f2cb6-2688-44c4-8201-761a435f84a2.csv","convenio_ab3745f5-cb28-4fa7-abac-e20c881b573b.csv","documentosFiscais_8b7fbd9c-fea9-4ebc-846c-8a10dd65b800.csv"," "," "
"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIUMA",2024,2024,2024-12-20," ",10,10721704,"FUNDO MUNICIPAL DE INCENTIVO CULTURAL DE CRICIÚMA","Parcela Única - Apoio financeiro ao projeto cultural  “Cultura Criativa – Empreendedorismo para Produtores Culturais”, contemplado no Edital 001/2024/FCC. Cfe. Termo de Execução Cultural nº 04, de 03/12/2024.",Ordinário,33504399000000,"Outras Subvenções Sociais","credor_6b09c72d-c00f-4863-b3c1-cbfc122b36ee.csv",50000,50000.0,50000.0,0.0,CONVENIO," ","Transferências a Instituições Privadas sem Fins Lucrativos",171900000719,"Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022",vinculado," ",Executivo,"Fundo Municipal de Incentivo Cultural",Cultura,"Difusão Cultural","CULTURA PARA TODOS",1091,"Fundo de Incentivo a Cultura"," ","OUTRAS DESPESAS CORRENTES","Subvenções Sociais",50000.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_acbc8e3c-9063-4f76-b31c-1c34652c6176.csv","pagamentos_0e8e9357-a2d2-430d-a193-5caaf6c86ecc.csv","dotacaoOrcamentaria_78b3a6b7-092e-4df7-8947-cf89fd057b54.csv","convenio_53f31cbe-1681-42bf-a9c8-4e3c0b04794a.csv","documentosFiscais_bb9e7596-a56b-40c6-adb1-2bf43c3d58b9.csv"," "," "
