nomeEntidade,ano,descricaoPrograma,descricao,objetivo,descricaoOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,idAcao,descricaoAcao,natureza,idDespesa,numeroElemento,descricaoElemento,descricaoLocalizador,categoriaEconomica,valorOrcado,valorOrcadoAlterado,valorOrcadoAtualizado,valorEmpenhado,valorEmpenhadoAtualizado,valorLiquidado,valorLiquidadoAtualizado,valorALiquidar,valorPago,valorPagoAnulado,valorPagoAtualizado,valorAPagarEmpenhado,valorAPagarLiquidado,"percentualEmpenhadoSobreOrcadoInicial","percentualEmpenhadoSobreOrcadoAtualizado","percentualLiquidadoSobreOrcadoInicial","percentualLiquidadoSobreOrcadoAtualizado","percentualPagoSobreOrcadoInicial","percentualPagoSobreOrcadoAtualizado",fontesRecursos,informacaoPlanejamento,empenhos,suplementacoes,descricaoRecurso
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"CRICIÚMA MAIS DESENVOLVIMENTO","Manut. de Diretoria de Operações de Obras","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o Plano Diretor do Município.","SECRETARIA DE INFRAESTRUTURA E OBRAS","Diretoria de Operações de Obras",Urbanismo,"Serviços Urbanos",1073,"Manut. de Diretoria de Operações de Obras","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",164,33500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",1000000,200000,1200000,1200000.0,1200000.0,407264.2,407264.2,792735.8,407264.2,0,407264.2,792735.8,0.0,120.0,100.0,40.73,33.94,40.73,294.65,"fontesRecursos_d0a77882-b1c6-4df2-9611-5546dadac2dd.csv","informacaoPlanejamento_b43a18c8-e658-4544-8d3a-0357b1137d1f.csv","empenhos_714aaf21-bb1e-4881-b9e5-b7522fdf3a1b.csv","suplementacoes_0779853f-5254-4767-9b54-0735d988adca.csv","Recursos não Vinculados de Impostos"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"CRICIÚMA MAIS DESENVOLVIMENTO","Manutenção da Diretoria de Empreendedorismo","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o Plano Diretor do Município.","SEC. DES. ECONÔMICO, INDÚSTRIA, COMÉRCIO E SERVIÇO","Diretoria de Empreendedorismo",Administração,"Administração Geral",1260,"Manutenção da Diretoria de Empreendedorismo","APLICAÇÕES DIRETAS",249,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",1000000,0,1000000,329655.56,329655.56,329655.56,329655.56,0.0,329655.56,0,329655.56,0.0,0.0,32.97,32.97,32.97,32.97,32.97,303.35,"fontesRecursos_b12e12a2-60c6-4c29-b9bc-fd67c3220d72.csv","informacaoPlanejamento_95c6f24d-eb39-4849-87d5-1a3a6d47636b.csv","empenhos_a7653af6-23d5-4c56-84c8-cf273b7a7338.csv"," ","Recursos não Vinculados de Impostos"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"GESTÃO E EQUILÍBRIO FISCAL","Manut. do Controle Interno","Garantir a estabilidade macroeconômica e o equilíbrio fiscal do município, buscando uma gestão financeira sustentável, por meio do controle da aplicação dos recursos públicos e acompanhamento da execução financeira.","CONTROLADORIA-GERAL DO MUNICÍPIO - CGM","Controladoria-Geral do Município CGM",Administração,"Controle Interno",1021,"Manut. do Controle Interno","APLICAÇÕES DIRETAS",203,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",1700000,-88000,1612000,1130144.13,1130144.13,1130144.13,1130144.13,0.0,1130144.13,0,1130144.13,0.0,0.0,66.48,70.11,66.48,70.11,66.48,142.64,"fontesRecursos_5cd95727-e488-4329-aa06-c2a9588bd1f7.csv","informacaoPlanejamento_ed31a21c-9416-40a1-bd3a-0c6ca1f52fd3.csv","empenhos_437dec2f-7504-4431-a6b3-334b4a4c7532.csv","suplementacoes_eea397b7-134d-4461-bd13-fb23141c8afb.csv","Recursos não Vinculados de Impostos"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"CRICIÚMA MAIS DESENVOLVIMENTO","Manut. de Diretoria de Operações de Obras","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o Plano Diretor do Município.","SECRETARIA DE INFRAESTRUTURA E OBRAS","Diretoria de Operações de Obras",Urbanismo,"Serviços Urbanos",1073,"Manut. de Diretoria de Operações de Obras","APLICAÇÕES DIRETAS",163,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",1450000,-403000,1047000,844907.4,844907.4,844907.4,844907.4,0.0,844907.4,0,844907.4,0.0,0.0,58.27,80.7,58.27,80.7,58.27,123.92,"fontesRecursos_c699cad9-17c5-4794-b272-f5861db62f82.csv","informacaoPlanejamento_865795b0-35a5-4435-b3b2-f26a6164aecd.csv","empenhos_fa8dc5e4-ec16-4a3c-b6b1-611eee0ed3a3.csv","suplementacoes_3d26e7f2-2b65-46b2-a1d0-0cf13f243490.csv","Recursos não Vinculados de Impostos"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"CRICIÚMA MAIS DESENVOLVIMENTO","Oficinas e Garagens","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o Plano Diretor do Município.","SECRETARIA DE INFRAESTRUTURA E OBRAS","Oficinas e Garagens",Administração,"Administração Geral",1083,"Oficinas e Garagens","APLICAÇÕES DIRETAS",188,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",10800000,0,10800000,5163295.09,5163295.09,5163295.09,5163295.09,0.0,5163295.09,0,5163295.09,0.0,0.0,47.81,47.81,47.81,47.81,47.81,209.17,"fontesRecursos_7f65289f-cc8c-46b4-9b4e-8fc0c829b73b.csv","informacaoPlanejamento_e85dae35-55ca-4378-b7e3-6f48fc83afc2.csv","empenhos_bee99a52-1fcc-4cb4-8167-486ab704ecf9.csv"," ","Recursos não Vinculados de Impostos"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS ATENÇÃO PRIMÁRIA EM SAÚDE - APS","Unidades básicas de saúde - UBS","Ampliar e qualificar o acesso da atenção primária em saúde aos usuários do sistema público de saúde.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1050,"Unidades básicas de saúde - UBS","APLICAÇÕES DIRETAS",24,31900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",57600000,7416231.4,6.50162314E7,4.870588976E7,4.870541857E7,4.870588976E7,4.870541857E7,0.0,4.870588976E7,471.19,4.870541857E7,0.0,0.0,84.56,74.91,84.56,74.91,84.56,133.49,"fontesRecursos_7718e9bf-5883-4d49-a2e4-4eca22ebecf1.csv","informacaoPlanejamento_1bcdc346-7e90-401f-8efb-0989da98bdca.csv","empenhos_4382ae5b-a43b-4a1d-b525-00f56dbd9f3b.csv","suplementacoes_79ec244a-dbc7-4f14-89be-f3449d678534.csv","Recursos não Vinculados de Impostos - Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS ATENÇÃO PRIMÁRIA EM SAÚDE - APS","Unidades básicas de saúde - UBS","Ampliar e qualificar o acesso da atenção primária em saúde aos usuários do sistema público de saúde.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1050,"Unidades básicas de saúde - UBS","APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D",28,33930000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",300000,3080000,3380000,2480368.32,2480368.32,1779477.02,1779459.02,700909.3,1779477.02,18.0,1779459.02,700909.3,0.0,826.79,73.38,593.16,52.65,593.16,189.94,"fontesRecursos_7406ff7c-dcb8-4179-a8b2-8c86a692810e.csv","informacaoPlanejamento_caff032e-85a0-40d9-8c78-c216f1108d20.csv","empenhos_fa3fd32c-a588-4092-8217-424d28c58797.csv","suplementacoes_eaf33f95-672f-4e4f-8e3b-19945baec07c.csv","Recursos não Vinculados de Impostos - Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS ATENÇÃO PRIMÁRIA EM SAÚDE - APS","Implementação Política de Alimentação e Nutrição","Ampliar e qualificar o acesso da atenção primária em saúde aos usuários do sistema público de saúde.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Alimentação e Nutrição",1265,"Implementação Política de Alimentação e Nutrição","APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D",35,33930000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",10000,323000,333000,331610.84,331610.84,297581.48,297581.48,34029.36,277050.63,0,277050.63,54560.21,20530.85,3316.11,99.58,2975.81,89.36,2770.51,120.19,"fontesRecursos_8ccd2d00-cf54-4c82-856e-51bd2fefc13b.csv","informacaoPlanejamento_900e6db8-99c1-4282-825e-18c65d687636.csv","empenhos_dcb8cd10-42ac-435b-8898-90a0383ce1b7.csv","suplementacoes_074b81dc-8aa4-49fb-8e7b-299a47e85447.csv","Recursos não Vinculados de Impostos - Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS AÇÕES DE VIGILÂNCIA EM SAÚDE","Vigilância Ambiental - CCZ","Controle e prevenção de doenças e agravos à saúde da população, ampliando a capacidade técnica da Vigilância em Saúde, assegurando a efetividade das ações de monitoramento.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Vigilância Epidemiológica",1207,"Vigilância Ambiental - CCZ","APLICAÇÕES DIRETAS",94,31900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",1700000,-25000,1675000,1166966.93,1166966.93,1166966.93,1166966.93,0.0,1166966.93,0,1166966.93,0.0,0.0,68.65,69.67,68.65,69.67,68.65,143.53,"fontesRecursos_c3a94b48-304f-4f86-9002-4a6340cfeec9.csv","informacaoPlanejamento_8e12a65a-a8da-4a50-bc63-13ed2fe74e80.csv","empenhos_0bdd32ed-35b9-474c-bc14-c1f8511dba0f.csv","suplementacoes_4c6d3c7f-fedc-46f1-9759-2fa0703d1b41.csv","Recursos não Vinculados de Impostos - Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS ATENDIMENTO ESPECIALIZADO","Ações em Serviço Social de Saúde Pública Municipal","Ampliar a oferta e qualificação dos serviços especializados, melhorando o acesso e a integração com a atenção básica para assegurar a continuidade do cuidado à população.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1266,"Ações em Serviço Social de Saúde Pública Municipal","APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D",70,33930000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",2000000,0,2000000,1199579.8,1199579.8,1058937.54,1058937.54,140642.26,976184.56,0,976184.56,223395.24,82752.98,59.98,59.98,52.95,52.95,48.81,204.88,"fontesRecursos_d57a80da-9686-4b79-bb32-6b209356346a.csv","informacaoPlanejamento_59b23391-220f-450d-9756-8672c7063431.csv","empenhos_236bd47f-b00d-4065-a6a3-537b6f2f4568.csv"," ","Recursos não Vinculados de Impostos - Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS SAÚDE MENTAL","Centros de Atenção Psicossocial - CAPS","Ampliar e qualificar os serviços de saúde mental na atenção básica e especializada, promovendo a reabilitação psicossocial e o cuidado comunitário, com ênfase na prevenção e no tratamento humanizado.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1055,"Centros de Atenção Psicossocial - CAPS","APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D",49,33930000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",100000,0,100000,49020.57,49020.57,42429.91,42429.91,6590.66,39388.85,0,39388.85,9631.72,3041.06,49.02,49.02,42.43,42.43,39.39,253.88,"fontesRecursos_469bc6c5-346b-49e7-b8f5-7954edd2e863.csv","informacaoPlanejamento_177cb343-53a3-40e7-a587-fd9d70ea602c.csv","empenhos_1db366cc-96b2-4ca4-9835-6689a46f4a70.csv"," ","Recursos não Vinculados de Impostos - Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS SAÚDE","Manutenção da Central de Transporte / TFD","Garantir a implementação articulada e contínua das ações de promoção, prevenção e atenção curativa no âmbito do sistema municipal de saúde, com ênfase na Atenção Primária por meio da Estratégia Saúde da Família, e no fortalecimento da rede de saúde, assegurando a integralidade, qualidade e eficiência dos serviços para o atendimento integral da população.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1264,"Manutenção da Central de Transporte / TFD","APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D",23,33930000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",6000000,0,6000000,5216186.56,5216186.56,4426580.96,4426580.96,789605.6,4426580.96,0,4426580.96,789605.6,0.0,86.94,86.94,73.78,73.78,73.78,135.54,"fontesRecursos_92eab88f-8fe3-4571-98b2-32a97baca5fd.csv","informacaoPlanejamento_2ab1d226-c5f5-4df9-b46f-477ac50e6c0b.csv","empenhos_e90dddcd-f056-4c78-8ccf-00322aa7c2bf.csv","suplementacoes_f0cace72-0c86-49e2-a7b2-d1cab046e235.csv","Recursos não Vinculados de Impostos - Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS ASSISTÊNCIA FARMACÊUTICA","Manutenção da Assistência Farmacêutica Municipal","Garantir a oferta regular e qualificada de medicamentos essenciais à população, promovendo o uso racional, a eficiência na gestão dos recursos e a ampliação da atuação clínica do farmacêutico na rede pública de saúde.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Suporte Profilático e Terapêutico",1202,"Manutenção da Assistência Farmacêutica Municipal","APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D",62,33930000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",2800000,0,2800000,1628032.96,1628032.96,1490684.59,1490684.59,137348.37,1323640.92,0,1323640.92,304392.04,167043.67,58.14,58.14,53.24,53.24,47.27,211.54,"fontesRecursos_83b73c8e-85a3-49e7-9fb6-45b588ec2177.csv","informacaoPlanejamento_3cf8cadf-4a3a-4cbc-8043-5be1df3de9f6.csv","empenhos_32022a5c-5a18-4d7f-b019-4221967282e5.csv"," ","Recursos não Vinculados de Impostos - Saúde"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"OPERAÇÕES ESPECIAIS","Amortização/juros/Setenças/Ações Judiciais/Aposentados e Pensionistas","Gerir obrigações financeiras, amortizações e folha de pensionistas evitando contratações precipitadas e financiamentos incompatíveis com a capacidade de pagamento do Município, por meio da análise criteriosa da viabilidade financeira de novas obrigações. Acompanhar de forma contínua e sistemática a evolução das dívidas em execução e monitorar, sob a ótica estatística e financeira, a folha de pagamento dos aposentados e pensionistas.","SEC. MUN. DA FAZENDA","Administração Fazendária",Administração,"Administração Geral",1001,"Amortização/juros/Setenças/Ações Judiciais/Aposentados e Pensionistas","APLICAÇÕES DIRETAS",73,32900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",35800000,9763000,45563000,3.632291637E7,3.373211688E7,2.59890488E7,2.59890488E7,7743068.08,2.597060311E7,0,2.597060311E7,7761513.77,18445.69,101.46,79.72,72.6,57.04,72.54,175.44,"fontesRecursos_8e64c5f2-6d83-4d59-9559-375fecadd892.csv","informacaoPlanejamento_59af89cb-0b37-4197-b68d-f501562aa972.csv","empenhos_3b87745a-b55f-4d65-936d-32f478912ff4.csv","suplementacoes_c3e853b0-9d1e-44a6-b529-70c77751f171.csv","Outros Recursos não Vinculados"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"OPERAÇÕES ESPECIAIS","Amortização/juros/Setenças/Ações Judiciais/Aposentados e Pensionistas","Gerir obrigações financeiras, amortizações e folha de pensionistas evitando contratações precipitadas e financiamentos incompatíveis com a capacidade de pagamento do Município, por meio da análise criteriosa da viabilidade financeira de novas obrigações. Acompanhar de forma contínua e sistemática a evolução das dívidas em execução e monitorar, sob a ótica estatística e financeira, a folha de pagamento dos aposentados e pensionistas.","SEC. MUN. DA FAZENDA","Administração Fazendária",Administração,"Administração Geral",1001,"Amortização/juros/Setenças/Ações Judiciais/Aposentados e Pensionistas","APLICAÇÕES DIRETAS",76,46900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",33700000,3900000,37600000,3.345199978E7,3.211367278E7,2.607826089E7,2.607826089E7,6035411.89,2.60207918E7,0,2.60207918E7,6092880.98,57469.09,99.26,88.97,77.38,69.36,77.21,144.5,"fontesRecursos_90fa9052-436d-4fd1-97b7-b72f07becd0b.csv","informacaoPlanejamento_115ff799-746d-437f-b974-765f28b6382c.csv","empenhos_ee02a4f5-8941-4c1e-97a1-ad3a0f2790c1.csv","suplementacoes_0996cb8f-b09e-4e30-9072-6bc95e18dee7.csv","Outros Recursos não Vinculados"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"CRICIÚMA MAIS CONSCIÊNCIA AMBIENTAL","Manut. da Diretoria de Meio Ambiente","Promover educação ambiental e incentivar a conscientização ambiental. Também fortalecer a fiscalização municipal.","COMITÊ DE MEIO AMBIENTE E SANEAMENTO BÁSICO","Diretoria de Meio Ambiente","Gestão Ambiental","Administração Geral",1221,"Manut. da Diretoria de Meio Ambiente","APLICAÇÕES DIRETAS",258,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",700000,0,700000,110887.83,110887.83,105493.83,105493.83,5394.0,105493.83,0,105493.83,5394.0,0.0,15.84,15.84,15.07,15.07,15.07,663.55,"fontesRecursos_57b34667-5165-4647-9a00-0787b4fd0d14.csv","informacaoPlanejamento_70a214a2-eda4-40f7-8d97-6b82612cf46a.csv","empenhos_707d3990-c0ad-4f23-843a-6b4e65fa5962.csv"," ","Recursos não Vinculados de Impostos"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"MAIS GESTÃO CRICIÚMA","Manut. do Gabinete da Sec. de Desenvolv. Econômico, Indústria, Comércio e Serviços","Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.","SEC. DES. ECONÔMICO, INDÚSTRIA, COMÉRCIO E SERVIÇO","Gab. Sec. Des. Econ. Indústria, Comércio e Serviço",Administração,"Administração Geral",1268,"Manut. do Gabinete da Sec. de Desenvolv. Econômico, Indústria, Comércio e Serviços","APLICAÇÕES DIRETAS",229,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",50000,0,50000,11800.0,11800.0,0,0,11800.0,0,0,0,11800.0,0,23.6,23.6,0.0,0.0,0.0,0.0,"fontesRecursos_54ccaff8-afa0-4066-bb63-53e9fbc7f993.csv","informacaoPlanejamento_951f9ef0-c2fd-470a-8f76-6f4d88e10e5a.csv","empenhos_13e16aab-0d99-449f-b1f6-68828ba66cb4.csv"," ","Recursos não Vinculados de Impostos"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"EDUCAÇÃO PARA A INCLUSÃO E DIVERSIDADE","Centro Educ.Especial.Multidisc.de Atendimento ao Autista","Garantir uma educação inclusiva e de qualidade para todos os estudantes com necessidades específicas, por meio da ampliação do suporte pedagógico, psicológico e terapêutico, da valorização de profissionais especializados e da estruturação de espaços e recursos acessíveis.","SEC. MUN. DE EDUCAÇÃO","Educação para a Inclusão",Educação,"Ensino Fundamental",1240,"Centro Educ.Especial.Multidisc.de Atendimento ao Autista","APLICAÇÕES DIRETAS",143,33900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",1000000,0,1000000,90000.0,90000.0,22477.12,22477.12,67522.88,22477.12,0,22477.12,67522.88,0.0,9.0,9.0,2.25,2.25,2.25,4448.97,"fontesRecursos_ddf39e84-218f-42c9-9e57-68a09ba52cf5.csv","informacaoPlanejamento_6d11357c-8f67-4e56-ad77-01b5ca7a5a4f.csv","empenhos_b2a83807-d7c0-42f7-8de1-0c8c4b00f2fa.csv"," ","Recursos não Vinculados de Impostos - Educação"
